name,value,category
OPENSSL_DEFAULT_STREAM_CIPHERS,ECDHE-RSA-AES128-GCM-SHA256:ECDHE-ECDSA-AES128-GCM-SHA256:ECDHE-RSA-AES256-GCM-SHA384:ECDHE-ECDSA-AES256-GCM-SHA384:DHE-RSA-AES128-GCM-SHA256:DHE-DSS-AES128-GCM-SHA256:kEDH+AESGCM:ECDHE-RSA-AES128-SHA256:ECDHE-ECDSA-AES128-SHA256:ECDHE-RSA-AES128-SHA:ECDHE-ECDSA-AES128-SHA:ECDHE-RSA-AES256-SHA384:ECDHE-ECDSA-AES256-SHA384:ECDHE-RSA-AES256-SHA:ECDHE-ECDSA-AES256-SHA:DHE-RSA-AES128-SHA256:DHE-RSA-AES128-SHA:DHE-DSS-AES128-SHA256:DHE-RSA-AES256-SHA256:DHE-DSS-AES256-SHA:DHE-RSA-AES256-SHA:AES128-GCM-SHA256:AES256-GCM-SHA384:AES128:AES256:HIGH:!SSLv2:!aNULL:!eNULL:!EXPORT:!DES:!MD5:!RC4:!ADH,const
PCRE_VERSION,"10.45 2025-02-05",const
PCRE_VERSION_MINOR,45,const
FORCE_GZIP,31,const
ZLIB_ENCODING_RAW,-15,const
ZLIB_VERSION,1.2.12,const
ZLIB_VERNUM,4800,const
ZLIB_ERRNO,-1,const
ZLIB_STREAM_ERROR,-2,const
ZLIB_DATA_ERROR,-3,const
ZLIB_MEM_ERROR,-4,const
ZLIB_BUF_ERROR,-5,const
ZLIB_VERSION_ERROR,-6,const
CURLOPT_AUTOREFERER,58,const
CURLOPT_BINARYTRANSFER,19914,const
CURLOPT_BUFFERSIZE,98,const
CURLOPT_CAINFO,10065,const
CURLOPT_CAPATH,10097,const
CURLOPT_CONNECTTIMEOUT,78,const
CURLOPT_COOKIE,10022,const
CURLOPT_COOKIEFILE,10031,const
CURLOPT_COOKIEJAR,10082,const
CURLOPT_COOKIESESSION,96,const
CURLOPT_CRLF,27,const
CURLOPT_CUSTOMREQUEST,10036,const
CURLOPT_DNS_CACHE_TIMEOUT,92,const
CURLOPT_DNS_USE_GLOBAL_CACHE,91,const
CURLOPT_EGDSOCKET,10077,const
CURLOPT_ENCODING,10102,const
CURLOPT_FILE,10001,const
CURLOPT_FILETIME,69,const
CURLOPT_FOLLOWLOCATION,52,const
CURLOPT_FORBID_REUSE,75,const
CURLOPT_FRESH_CONNECT,74,const
CURLOPT_FTPAPPEND,50,const
CURLOPT_FTPLISTONLY,48,const
CURLOPT_FTPPORT,10017,const
CURLOPT_FTP_USE_EPRT,106,const
CURLOPT_FTP_USE_EPSV,85,const
CURLOPT_HEADER,42,const
CURLOPT_HEADERFUNCTION,20079,const
CURLOPT_HTTP200ALIASES,10104,const
CURLOPT_HTTPGET,80,const
CURLOPT_HTTPHEADER,10023,const
CURLOPT_HTTPPROXYTUNNEL,61,const
CURLOPT_HTTP_VERSION,84,const
CURLOPT_INFILE,10009,const
CURLOPT_INFILESIZE,14,const
CURLOPT_INTERFACE,10062,const
CURLOPT_KRB4LEVEL,10063,const
CURLOPT_LOW_SPEED_LIMIT,19,const
CURLOPT_LOW_SPEED_TIME,20,const
CURLOPT_MAXCONNECTS,71,const
CURLOPT_MAXREDIRS,68,const
CURLOPT_NETRC,51,const
CURLOPT_NOBODY,44,const
CURLOPT_NOPROGRESS,43,const
CURLOPT_NOSIGNAL,99,const
CURLOPT_POST,47,const
CURLOPT_POSTFIELDS,10015,const
CURLOPT_POSTQUOTE,10039,const
CURLOPT_PREQUOTE,10093,const
CURLOPT_PRIVATE,10103,const
CURLOPT_PROGRESSFUNCTION,20056,const
CURLOPT_PROXY,10004,const
CURLOPT_PROXYPORT,59,const
CURLOPT_PROXYTYPE,101,const
CURLOPT_PROXYUSERPWD,10006,const
CURLOPT_PUT,54,const
CURLOPT_QUOTE,10028,const
CURLOPT_RANDOM_FILE,10076,const
CURLOPT_RANGE,10007,const
CURLOPT_READFUNCTION,20012,const
CURLOPT_REFERER,10016,const
CURLOPT_RESUME_FROM,21,const
CURLOPT_RETURNTRANSFER,19913,const
CURLOPT_SHARE,10100,const
CURLOPT_SSLCERT,10025,const
CURLOPT_SSLCERTPASSWD,10026,const
CURLOPT_SSLCERTTYPE,10086,const
CURLOPT_SSLENGINE,10089,const
CURLOPT_SSLENGINE_DEFAULT,90,const
CURLOPT_SSLKEY,10087,const
CURLOPT_SSLKEYTYPE,10088,const
CURLOPT_SSL_CIPHER_LIST,10083,const
CURLOPT_SSL_VERIFYHOST,81,const
CURLOPT_STDERR,10037,const
CURLOPT_TCP_KEEPCNT,326,const
CURLOPT_TELNETOPTIONS,10070,const
CURLOPT_TIMECONDITION,33,const
CURLOPT_TIMEOUT,13,const
CURLOPT_TIMEVALUE,34,const
CURLOPT_TRANSFERTEXT,53,const
CURLOPT_UNRESTRICTED_AUTH,105,const
CURLOPT_UPLOAD,46,const
CURLOPT_URL,10002,const
CURLOPT_USERAGENT,10018,const
CURLOPT_USERPWD,10005,const
CURLOPT_VERBOSE,41,const
CURLOPT_WRITEFUNCTION,20011,const
CURLOPT_WRITEHEADER,10029,const
CURLOPT_XFERINFOFUNCTION,20219,const
CURLOPT_DEBUGFUNCTION,20094,const
CURLE_BAD_DOWNLOAD_RESUME,36,const
CURLE_FILE_COULDNT_READ_FILE,37,const
CURLE_FTP_COULDNT_SET_ASCII,29,const
CURLE_FTP_COULDNT_SET_BINARY,17,const
CURLE_FTP_COULDNT_STOR_FILE,25,const
CURLE_FTP_PARTIAL_FILE,18,const
CURLE_FTP_PORT_FAILED,30,const
CURLE_FTP_WEIRD_PASS_REPLY,11,const
CURLE_HTTP_NOT_FOUND,22,const
CURLE_LDAP_CANNOT_BIND,38,const
CURLE_LDAP_SEARCH_FAILED,39,const
CURLE_LIBRARY_NOT_FOUND,40,const
CURLE_MALFORMAT_USER,24,const
CURLE_OPERATION_TIMEDOUT,28,const
CURLE_READ_ERROR,26,const
CURLE_RECV_ERROR,56,const
CURLE_SEND_ERROR,55,const
CURLE_SHARE_IN_USE,57,const
CURLE_SSL_CACERT,60,const
CURLE_SSL_CONNECT_ERROR,35,const
CURLE_TELNET_OPTION_SYNTAX,49,const
CURLE_WRITE_ERROR,23,const
CURLINFO_CONNECT_TIME,3145733,const
CURLINFO_CONTENT_LENGTH_DOWNLOAD,3145743,const
CURLINFO_CONTENT_LENGTH_UPLOAD,3145744,const
CURLINFO_CONTENT_TYPE,1048594,const
CURLINFO_EFFECTIVE_URL,1048577,const
CURLINFO_FILETIME,2097166,const
CURLINFO_HEADER_SIZE,2097163,const
CURLINFO_HTTP_CODE,2097154,const
CURLINFO_LASTONE,70,const
CURLINFO_NAMELOOKUP_TIME,3145732,const
CURLINFO_PRETRANSFER_TIME,3145734,const
CURLINFO_PRIVATE,1048597,const
CURLINFO_REDIRECT_COUNT,2097172,const
CURLINFO_REDIRECT_TIME,3145747,const
CURLINFO_REQUEST_SIZE,2097164,const
CURLINFO_SIZE_DOWNLOAD,3145736,const
CURLINFO_SIZE_UPLOAD,3145735,const
CURLINFO_SPEED_DOWNLOAD,3145737,const
CURLINFO_SPEED_UPLOAD,3145738,const
CURLINFO_SSL_VERIFYRESULT,2097165,const
CURLINFO_STARTTRANSFER_TIME,3145745,const
CURLINFO_TOTAL_TIME,3145731,const
CURLINFO_EFFECTIVE_METHOD,1048634,const
CURLINFO_CAPATH,1048638,const
CURLINFO_CAINFO,1048637,const
CURLOPT_HTTPAUTH,107,const
CURLAUTH_ANY,-17,const
CURLAUTH_ANYSAFE,-18,const
CURLINFO_HTTP_CONNECTCODE,2097174,const
CURLOPT_FTP_CREATE_MISSING_DIRS,110,const
CURLOPT_PROXYAUTH,111,const
CURLE_FILESIZE_EXCEEDED,63,const
CURLE_LDAP_INVALID_URL,62,const
CURLINFO_HTTPAUTH_AVAIL,2097175,const
CURLINFO_PROXYAUTH_AVAIL,2097176,const
CURLOPT_IPRESOLVE,113,const
CURLOPT_MAXFILESIZE,114,const
CURLOPT_FTP_SSL,119,const
CURLOPT_NETRC_FILE,10118,const
CURLOPT_MAXFILESIZE_LARGE,30117,const
CURLOPT_TCP_NODELAY,121,const
CURLOPT_FTPSSLAUTH,129,const
CURLOPT_FTP_ACCOUNT,10134,const
CURLINFO_OS_ERRNO,2097177,const
CURLINFO_NUM_CONNECTS,2097178,const
CURLINFO_SSL_ENGINES,4194331,const
CURLINFO_COOKIELIST,4194332,const
CURLOPT_COOKIELIST,10135,const
CURLOPT_IGNORE_CONTENT_LENGTH,136,const
CURLOPT_FTP_SKIP_PASV_IP,137,const
CURLOPT_FTP_FILEMETHOD,138,const
CURLOPT_CONNECT_ONLY,141,const
CURLOPT_LOCALPORT,139,const
CURLOPT_LOCALPORTRANGE,140,const
CURLINFO_FTP_ENTRY_PATH,1048606,const
CURLOPT_FTP_ALTERNATIVE_TO_USER,10147,const
CURLOPT_MAX_RECV_SPEED_LARGE,30146,const
CURLOPT_MAX_SEND_SPEED_LARGE,30145,const
CURLE_SSL_CACERT_BADFILE,77,const
CURLOPT_SSL_SESSIONID_CACHE,150,const
CURLE_SSH,79,const
CURLOPT_FTP_SSL_CCC,154,const
CURLOPT_SSH_AUTH_TYPES,151,const
CURLOPT_SSH_PRIVATE_KEYFILE,10153,const
CURLOPT_SSH_PUBLIC_KEYFILE,10152,const
CURLOPT_CONNECTTIMEOUT_MS,156,const
CURLOPT_HTTP_CONTENT_DECODING,158,const
CURLOPT_HTTP_TRANSFER_DECODING,157,const
CURLOPT_TIMEOUT_MS,155,const
CURLOPT_NEW_DIRECTORY_PERMS,160,const
CURLOPT_NEW_FILE_PERMS,159,const
CURLOPT_SSH_HOST_PUBLIC_KEY_MD5,10162,const
CURLOPT_PROXY_TRANSFER_MODE,166,const
CURL_READFUNC_PAUSE,268435457,const
CURLINFO_REDIRECT_URL,1048607,const
CURLINFO_APPCONNECT_TIME,3145761,const
CURLINFO_PRIMARY_IP,1048608,const
CURLOPT_ADDRESS_SCOPE,171,const
CURLOPT_CRLFILE,10169,const
CURLOPT_ISSUERCERT,10170,const
CURLINFO_CERTINFO,4194338,const
CURLOPT_CERTINFO,172,const
CURLOPT_PASSWORD,10174,const
CURLOPT_POSTREDIR,161,const
CURLOPT_PROXYPASSWORD,10176,const
CURLOPT_PROXYUSERNAME,10175,const
CURLOPT_USERNAME,10173,const
CURLINFO_CONDITION_UNMET,2097187,const
CURLOPT_NOPROXY,10177,const
CURLOPT_PROTOCOLS,181,const
CURLOPT_REDIR_PROTOCOLS,182,const
CURLOPT_SOCKS5_GSSAPI_NEC,180,const
CURLOPT_SOCKS5_GSSAPI_SERVICE,10179,const
CURLOPT_TFTP_BLKSIZE,178,const
CURLOPT_SSH_KNOWNHOSTS,10183,const
CURLINFO_RTSP_CLIENT_CSEQ,2097189,const
CURLINFO_RTSP_CSEQ_RECV,2097191,const
CURLINFO_RTSP_SERVER_CSEQ,2097190,const
CURLINFO_RTSP_SESSION_ID,1048612,const
CURLOPT_FTP_USE_PRET,188,const
CURLOPT_MAIL_FROM,10186,const
CURLOPT_MAIL_RCPT,10187,const
CURLOPT_RTSP_CLIENT_CSEQ,193,const
CURLOPT_RTSP_REQUEST,189,const
CURLOPT_RTSP_SERVER_CSEQ,194,const
CURLOPT_RTSP_SESSION_ID,10190,const
CURLOPT_RTSP_STREAM_URI,10191,const
CURLOPT_RTSP_TRANSPORT,10192,const
CURLPROTO_POP3S,32768,const
CURLPROTO_RTSP,262144,const
CURLPROTO_SMTPS,131072,const
CURLINFO_LOCAL_IP,1048617,const
CURLINFO_LOCAL_PORT,2097194,const
CURLINFO_PRIMARY_PORT,2097192,const
CURLOPT_FNMATCH_FUNCTION,20200,const
CURLOPT_WILDCARDMATCH,197,const
CURLPROTO_RTMPE,2097152,const
CURLPROTO_RTMPS,8388608,const
CURLPROTO_RTMPT,1048576,const
CURLPROTO_RTMPTS,16777216,const
CURLPROTO_GOPHER,33554432,const
CURLAUTH_ONLY,2147483648,const
CURLOPT_RESOLVE,10203,const
CURLOPT_TLSAUTH_PASSWORD,10205,const
CURLOPT_TLSAUTH_TYPE,10206,const
CURLOPT_TLSAUTH_USERNAME,10204,const
CURLOPT_TRANSFER_ENCODING,207,const
CURLOPT_GSSAPI_DELEGATION,210,const
CURLOPT_ACCEPTTIMEOUT_MS,212,const
CURLOPT_DNS_SERVERS,10211,const
CURLOPT_MAIL_AUTH,10217,const
CURLOPT_SSL_OPTIONS,216,const
CURLOPT_TCP_KEEPALIVE,213,const
CURLOPT_TCP_KEEPIDLE,214,const
CURLOPT_TCP_KEEPINTVL,215,const
CURLMOPT_CHUNK_LENGTH_PENALTY_SIZE,30010,const
CURLMOPT_CONTENT_LENGTH_PENALTY_SIZE,30009,const
CURLOPT_SASL_IR,218,const
CURLOPT_DNS_INTERFACE,10221,const
CURLOPT_DNS_LOCAL_IP4,10222,const
CURLOPT_DNS_LOCAL_IP6,10223,const
CURLOPT_XOAUTH2_BEARER,10220,const
CURLOPT_LOGIN_OPTIONS,10224,const
CURLOPT_EXPECT_100_TIMEOUT_MS,227,const
CURLOPT_SSL_ENABLE_ALPN,226,const
CURLOPT_SSL_ENABLE_NPN,225,const
CURLOPT_HEADEROPT,229,const
CURLOPT_PROXYHEADER,10228,const
CURLOPT_PINNEDPUBLICKEY,10230,const
CURLOPT_UNIX_SOCKET_PATH,10231,const
CURLPROTO_SMB,67108864,const
CURLPROTO_SMBS,134217728,const
CURLOPT_SSL_VERIFYSTATUS,232,const
CURLOPT_PATH_AS_IS,234,const
CURLOPT_SSL_FALSESTART,233,const
CURLOPT_PIPEWAIT,237,const
CURLOPT_PROXY_SERVICE_NAME,10235,const
CURLOPT_SERVICE_NAME,10236,const
CURLOPT_DEFAULT_PROTOCOL,10238,const
CURLOPT_STREAM_WEIGHT,239,const
CURLMOPT_PUSHFUNCTION,20014,const
CURLOPT_TFTP_NO_OPTIONS,242,const
CURLOPT_CONNECT_TO,10243,const
CURLOPT_TCP_FASTOPEN,244,const
CURLINFO_HTTP_VERSION,2097198,const
CURLOPT_KEEP_SENDING_ON_ERROR,245,const
CURLINFO_PROTOCOL,2097200,const
CURLINFO_PROXY_SSL_VERIFYRESULT,2097199,const
CURLINFO_SCHEME,1048625,const
CURLOPT_PRE_PROXY,10262,const
CURLOPT_PROXY_CAINFO,10246,const
CURLOPT_PROXY_CAPATH,10247,const
CURLOPT_PROXY_CRLFILE,10260,const
CURLOPT_PROXY_KEYPASSWD,10258,const
CURLOPT_PROXY_PINNEDPUBLICKEY,10263,const
CURLOPT_PROXY_SSL_CIPHER_LIST,10259,const
CURLOPT_PROXY_SSL_OPTIONS,261,const
CURLOPT_PROXY_SSL_VERIFYHOST,249,const
CURLOPT_PROXY_SSL_VERIFYPEER,248,const
CURLOPT_PROXY_SSLCERT,10254,const
CURLOPT_PROXY_SSLCERTTYPE,10255,const
CURLOPT_PROXY_SSLKEY,10256,const
CURLOPT_PROXY_SSLKEYTYPE,10257,const
CURLOPT_PROXY_SSLVERSION,250,const
CURLOPT_PROXY_TLSAUTH_PASSWORD,10252,const
CURLOPT_PROXY_TLSAUTH_TYPE,10253,const
CURLOPT_PROXY_TLSAUTH_USERNAME,10251,const
CURL_MAX_READ_SIZE,10485760,const
CURLOPT_ABSTRACT_UNIX_SOCKET,10264,const
CURL_SSLVERSION_MAX_TLSv1_1,327680,const
CURL_SSLVERSION_MAX_TLSv1_2,393216,const
CURL_SSLVERSION_MAX_TLSv1_3,458752,const
CURLOPT_SUPPRESS_CONNECT_HEADERS,265,const
CURLINFO_CONTENT_LENGTH_DOWNLOAD_T,6291471,const
CURLINFO_CONTENT_LENGTH_UPLOAD_T,6291472,const
CURLINFO_SIZE_DOWNLOAD_T,6291464,const
CURLINFO_SIZE_UPLOAD_T,6291463,const
CURLINFO_SPEED_DOWNLOAD_T,6291465,const
CURLINFO_SPEED_UPLOAD_T,6291466,const
CURLOPT_REQUEST_TARGET,10266,const
CURLOPT_SOCKS5_AUTH,267,const
CURLOPT_SSH_COMPRESSION,268,const
CURLINFO_FILETIME_T,6291470,const
CURLOPT_HAPPY_EYEBALLS_TIMEOUT_MS,271,const
CURLOPT_TIMEVALUE_LARGE,30270,const
CURLOPT_DNS_SHUFFLE_ADDRESSES,275,const
CURLOPT_HAPROXYPROTOCOL,274,const
CURLINFO_APPCONNECT_TIME_T,6291512,const
CURLINFO_CONNECT_TIME_T,6291508,const
CURLINFO_NAMELOOKUP_TIME_T,6291507,const
CURLINFO_PRETRANSFER_TIME_T,6291509,const
CURLINFO_REDIRECT_TIME_T,6291511,const
CURLINFO_STARTTRANSFER_TIME_T,6291510,const
CURLINFO_TOTAL_TIME_T,6291506,const
CURLINFO_POSTTRANSFER_TIME_T,6291523,const
CURLOPT_DISALLOW_USERNAME_IN_URL,278,const
CURLOPT_PROXY_TLS13_CIPHERS,10277,const
CURLOPT_TLS13_CIPHERS,10276,const
CURLOPT_DOH_URL,10279,const
CURLOPT_UPKEEP_INTERVAL_MS,281,const
CURLOPT_UPLOAD_BUFFERSIZE,280,const
CURLOPT_HTTP09_ALLOWED,285,const
CURLOPT_ALTSVC,10287,const
CURLOPT_ALTSVC_CTRL,286,const
CURLOPT_MAXAGE_CONN,288,const
CURLOPT_SASL_AUTHZID,10289,const
CURLINFO_RETRY_AFTER,6291513,const
CURLOPT_MAIL_RCPT_ALLLOWFAILS,290,const
CURLOPT_ISSUERCERT_BLOB,40295,const
CURLOPT_PROXY_ISSUERCERT,10296,const
CURLOPT_PROXY_ISSUERCERT_BLOB,40297,const
CURLOPT_PROXY_SSLCERT_BLOB,40293,const
CURLOPT_PROXY_SSLKEY_BLOB,40294,const
CURLOPT_SSLCERT_BLOB,40291,const
CURLOPT_SSLKEY_BLOB,40292,const
CURLPROTO_MQTT,268435456,const
CURLE_PROXY,97,const
CURLINFO_PROXY_ERROR,2097211,const
CURLOPT_SSL_EC_CURVES,10298,const
CURLOPT_HSTS,10300,const
CURLOPT_HSTS_CTRL,299,const
CURLOPT_AWS_SIGV4,10305,const
CURLINFO_REFERER,1048636,const
CURLOPT_DOH_SSL_VERIFYHOST,307,const
CURLOPT_DOH_SSL_VERIFYPEER,306,const
CURLOPT_DOH_SSL_VERIFYSTATUS,308,const
CURL_VERSION_GSASL,536870912,const
CURLOPT_CAINFO_BLOB,40309,const
CURLOPT_PROXY_CAINFO_BLOB,40310,const
CURLOPT_MAXLIFETIME_CONN,314,const
CURLOPT_SSH_HOST_PUBLIC_KEY_SHA256,10311,const
CURLOPT_PREREQFUNCTION,20312,const
CURLOPT_MIME_OPTIONS,315,const
CURLOPT_SSH_HOSTKEYFUNCTION,20316,const
CURLOPT_PROTOCOLS_STR,10318,const
CURLOPT_REDIR_PROTOCOLS_STR,10319,const
CURLOPT_WS_OPTIONS,320,const
CURLOPT_CA_CACHE_TIMEOUT,321,const
CURLOPT_QUICK_EXIT,322,const
FILEINFO_MIME,1040,const
FILTER_VALIDATE_INT,257,const
FILTER_VALIDATE_BOOLEAN,258,const
FILTER_VALIDATE_FLOAT,259,const
FILTER_VALIDATE_REGEXP,272,const
FILTER_VALIDATE_DOMAIN,277,const
FILTER_VALIDATE_URL,273,const
FILTER_VALIDATE_MAC,276,const
FILTER_DEFAULT,516,const
FILTER_SANITIZE_STRING,513,const
FILTER_SANITIZE_ENCODED,514,const
FILTER_SANITIZE_SPECIAL_CHARS,515,const
FILTER_SANITIZE_FULL_SPECIAL_CHARS,522,const
FILTER_SANITIZE_EMAIL,517,const
FILTER_SANITIZE_URL,518,const
FILTER_SANITIZE_NUMBER_INT,519,const
FILTER_SANITIZE_NUMBER_FLOAT,520,const
FILTER_SANITIZE_ADD_SLASHES,523,const
GD_VERSION,2.3.3,const
GMP_VERSION,6.3.0,const
ICONV_IMPL,libiconv,const
ICONV_VERSION,1.11,const
INTL_ICU_VERSION,77.1,const
U_USING_FALLBACK_WARNING,-128,const
U_USING_DEFAULT_WARNING,-127,const
U_SAFECLONE_ALLOCATED_WARNING,-126,const
U_STATE_OLD_WARNING,-125,const
U_STRING_NOT_TERMINATED_WARNING,-124,const
U_SORT_KEY_TOO_SHORT_WARNING,-123,const
U_AMBIGUOUS_ALIAS_WARNING,-122,const
U_DIFFERENT_UCA_VERSION,-121,const
U_ERROR_WARNING_LIMIT,-119,const
U_MALFORMED_RULE,65537,const
U_MALFORMED_SET,65538,const
U_MALFORMED_SYMBOL_REFERENCE,65539,const
U_MALFORMED_UNICODE_ESCAPE,65540,const
U_MALFORMED_VARIABLE_DEFINITION,65541,const
U_MALFORMED_VARIABLE_REFERENCE,65542,const
U_MISMATCHED_SEGMENT_DELIMITERS,65543,const
U_MISPLACED_ANCHOR_START,65544,const
U_MISPLACED_CURSOR_OFFSET,65545,const
U_MISPLACED_QUANTIFIER,65546,const
U_MISSING_OPERATOR,65547,const
U_MISSING_SEGMENT_CLOSE,65548,const
U_MULTIPLE_ANTE_CONTEXTS,65549,const
U_MULTIPLE_CURSORS,65550,const
U_MULTIPLE_POST_CONTEXTS,65551,const
U_TRAILING_BACKSLASH,65552,const
U_UNDEFINED_SEGMENT_REFERENCE,65553,const
U_UNDEFINED_VARIABLE,65554,const
U_UNQUOTED_SPECIAL,65555,const
U_UNTERMINATED_QUOTE,65556,const
U_RULE_MASK_ERROR,65557,const
U_MISPLACED_COMPOUND_FILTER,65558,const
U_MULTIPLE_COMPOUND_FILTERS,65559,const
U_INVALID_RBT_SYNTAX,65560,const
U_INVALID_PROPERTY_PATTERN,65561,const
U_MALFORMED_PRAGMA,65562,const
U_UNCLOSED_SEGMENT,65563,const
U_ILLEGAL_CHAR_IN_SEGMENT,65564,const
U_VARIABLE_RANGE_EXHAUSTED,65565,const
U_VARIABLE_RANGE_OVERLAP,65566,const
U_ILLEGAL_CHARACTER,65567,const
U_INTERNAL_TRANSLITERATOR_ERROR,65568,const
U_INVALID_ID,65569,const
U_INVALID_FUNCTION,65570,const
U_PARSE_ERROR_LIMIT,65571,const
U_UNEXPECTED_TOKEN,65792,const
U_MULTIPLE_DECIMAL_SEPARATORS,65793,const
U_MULTIPLE_EXPONENTIAL_SYMBOLS,65794,const
U_MALFORMED_EXPONENTIAL_PATTERN,65795,const
U_MULTIPLE_PERCENT_SYMBOLS,65796,const
U_MULTIPLE_PERMILL_SYMBOLS,65797,const
U_MULTIPLE_PAD_SPECIFIERS,65798,const
U_PATTERN_SYNTAX_ERROR,65799,const
U_ILLEGAL_PAD_POSITION,65800,const
U_UNMATCHED_BRACES,65801,const
U_UNSUPPORTED_PROPERTY,65802,const
U_UNSUPPORTED_ATTRIBUTE,65803,const
U_FMT_PARSE_ERROR_LIMIT,65825,const
U_BRK_INTERNAL_ERROR,66048,const
U_BRK_HEX_DIGITS_EXPECTED,66049,const
U_BRK_SEMICOLON_EXPECTED,66050,const
U_BRK_RULE_SYNTAX,66051,const
U_BRK_UNCLOSED_SET,66052,const
U_BRK_ASSIGN_ERROR,66053,const
U_BRK_VARIABLE_REDFINITION,66054,const
U_BRK_MISMATCHED_PAREN,66055,const
U_BRK_NEW_LINE_IN_QUOTED_STRING,66056,const
U_BRK_UNDEFINED_VARIABLE,66057,const
U_BRK_INIT_ERROR,66058,const
U_BRK_RULE_EMPTY_SET,66059,const
U_BRK_UNRECOGNIZED_OPTION,66060,const
U_BRK_MALFORMED_RULE_TAG,66061,const
U_BRK_ERROR_LIMIT,66062,const
U_REGEX_INTERNAL_ERROR,66304,const
U_REGEX_RULE_SYNTAX,66305,const
U_REGEX_INVALID_STATE,66306,const
U_REGEX_BAD_ESCAPE_SEQUENCE,66307,const
U_REGEX_PROPERTY_SYNTAX,66308,const
U_REGEX_UNIMPLEMENTED,66309,const
U_REGEX_MISMATCHED_PAREN,66310,const
U_REGEX_NUMBER_TOO_BIG,66311,const
U_REGEX_BAD_INTERVAL,66312,const
U_REGEX_MAX_LT_MIN,66313,const
U_REGEX_INVALID_BACK_REF,66314,const
U_REGEX_INVALID_FLAG,66315,const
U_REGEX_LOOK_BEHIND_LIMIT,66316,const
U_REGEX_SET_CONTAINS_STRING,66317,const
U_REGEX_ERROR_LIMIT,66326,const
U_IDNA_PROHIBITED_ERROR,66560,const
U_IDNA_UNASSIGNED_ERROR,66561,const
U_IDNA_CHECK_BIDI_ERROR,66562,const
U_IDNA_STD3_ASCII_RULES_ERROR,66563,const
U_IDNA_ACE_PREFIX_ERROR,66564,const
U_IDNA_VERIFICATION_ERROR,66565,const
U_IDNA_LABEL_TOO_LONG_ERROR,66566,const
U_IDNA_ZERO_LENGTH_LABEL_ERROR,66567,const
U_IDNA_DOMAIN_NAME_TOO_LONG_ERROR,66568,const
U_IDNA_ERROR_LIMIT,66569,const
U_ERROR_LIMIT,66818,const
LDAP_MODIFY_BATCH_ATTRIB,attrib,const
LDAP_MODIFY_BATCH_MODTYPE,modtype,const
LDAP_MODIFY_BATCH_VALUES,values,const
LDAP_OPT_NETWORK_TIMEOUT,20485,const
LDAP_OPT_TIMEOUT,20482,const
LDAP_OPT_DEBUG_LEVEL,20481,const
LDAP_OPT_X_SASL_MECH,24832,const
LDAP_OPT_X_SASL_REALM,24833,const
LDAP_OPT_X_SASL_AUTHCID,24834,const
LDAP_OPT_X_SASL_AUTHZID,24835,const
LDAP_OPT_X_SASL_NOCANON,24843,const
LDAP_OPT_X_SASL_USERNAME,24844,const
LDAP_OPT_X_TLS_REQUIRE_CERT,24582,const
LDAP_OPT_X_TLS_CACERTDIR,24579,const
LDAP_OPT_X_TLS_CACERTFILE,24578,const
LDAP_OPT_X_TLS_CERTFILE,24580,const
LDAP_OPT_X_TLS_CIPHER_SUITE,24584,const
LDAP_OPT_X_TLS_KEYFILE,24581,const
LDAP_OPT_X_TLS_RANDOM_FILE,24585,const
LDAP_OPT_X_TLS_CRLCHECK,24587,const
LDAP_OPT_X_TLS_DHFILE,24590,const
